Epoch,TrueStage,PredStage,Correct
2630,N2,N2,1
2631,N2,N2,1
2632,N2,N2,1
2633,N2,N2,1
2634,N2,N2,1
2635,N2,N2,1
2636,N2,N2,1
2637,N2,N2,1
2638,N2,N2,1
2639,N2,N2,1
2640,N2,N2,1
2641,N2,N2,1
2642,N2,N2,1
2643,N2,N2,1
2644,N2,N2,1
2645,N2,N2,1
2646,N2,N2,1
2647,N2,N2,1
2648,N2,N2,1
2649,N2,N2,1
2650,N2,N2,1
2651,N2,N2,1
2652,N2,N2,1
2653,N2,N2,1
2654,N2,N2,1
2655,N2,N2,1
2656,N2,N2,1
2657,N2,N2,1
2658,N2,N2,1
2659,N2,N2,1
2660,N2,N2,1
2661,N2,N2,1
2662,N2,N2,1
2663,N2,N2,1
2664,N2,N2,1
2665,N2,N2,1
2666,N2,N2,1
2667,N2,N2,1
2668,N2,N2,1
2669,N2,N2,1
2670,N2,N2,1
2671,N2,N2,1
2672,N2,N2,1
2673,N2,N2,1
2674,N2,N2,1
2675,N2,N2,1
2676,N2,N2,1
2677,N2,N2,1
2678,N2,N2,1
2679,N2,N2,1
2680,N2,N2,1
2681,N2,N2,1
2682,N2,N2,1
2683,N2,N2,1
2684,N2,N2,1
2685,N2,N2,1
2686,N2,N2,1
2687,N2,N2,1
2688,N2,N2,1
2689,N2,N2,1
2690,N2,N2,1
2691,N2,N2,1
2692,N2,N2,1
2693,N2,N2,1
2694,N2,N2,1
2695,N2,N2,1
2696,N2,N2,1
2697,N2,N2,1
2698,N2,N2,1
2699,N2,N2,1
2700,N2,N2,1
2701,N2,N2,1
2702,N2,N2,1
2703,N2,N2,1
2704,N2,N2,1
2705,N2,N2,1
2706,N2,N2,1
2707,N2,N2,1
2708,N2,N2,1
2709,N2,N2,1
2710,N2,N2,1
2711,N2,N2,1
2712,N2,N2,1
2713,N2,N2,1
2714,N2,N2,1
2715,N2,N2,1
2716,N2,N2,1
2717,N2,N2,1
2718,N2,N2,1
2719,N2,N2,1
2720,N2,N2,1
